attempt_id,transaction_id,decision,decline_reason,auth_ts
AUTH-001204,TXN-000758,declined,suspected_fraud,2026-06-20T07:43:00Z
AUTH-001205,TXN-000473,approved,,2026-06-14T08:44:58Z
AUTH-001206,TXN-001366,approved,,2026-06-20T22:33:48Z
AUTH-001207,TXN-000098,approved,,2026-06-25T20:09:09Z
AUTH-001208,TXN-000639,approved,,2026-06-27T23:48:42Z
AUTH-001209,TXN-001591,declined,suspected_fraud,2026-06-27T21:03:45Z
AUTH-001210,TXN-000682,approved,,2026-06-27T17:54:22Z
AUTH-001211,TXN-001502,approved,,2026-06-20T23:47:20Z
AUTH-001212,TXN-000674,approved,,2026-06-14T11:14:40Z
AUTH-001213,TXN-000378,approved,,2026-07-02T23:02:41Z
AUTH-001214,TXN-001335,approved,,2026-06-22T21:08:50Z
AUTH-001215,TXN-000254,approved,,2026-06-14T22:30:47Z
AUTH-001216,TXN-000402,approved,,2026-07-04T02:24:31Z
AUTH-001217,TXN-000813,approved,,2026-06-15T13:01:37Z
AUTH-001218,TXN-001000,approved,,2026-06-24T12:29:22Z
AUTH-001219,TXN-000565,approved,,2026-06-16T18:29:55Z
AUTH-001220,TXN-001216,approved,,2026-06-27T22:24:45Z
AUTH-001221,TXN-000955,approved,,2026-06-27T13:31:40Z
AUTH-001222,TXN-001291,approved,,2026-07-03T00:53:00Z
AUTH-001223,TXN-001425,approved,,2026-07-03T17:06:25Z
AUTH-001224,TXN-000234,approved,,2026-07-30T08:03:07Z
AUTH-001225,TXN-001660,approved,,2026-06-14T13:24:36Z
AUTH-001226,TXN-001598,approved,,2026-06-22T20:42:15Z
AUTH-001227,TXN-001763,approved,,2026-06-20T18:51:12Z
AUTH-001228,TXN-001639,approved,,2026-06-05T09:00:59Z
AUTH-001229,TXN-000904,approved,,2026-06-20T00:06:51Z
AUTH-001230,TXN-999999,approved,,2026-06-09T00:25:51Z
AUTH-001231,TXN-000537,approved,,2026-06-20T19:13:44Z
AUTH-001232,TXN-001308,approved,,2026-06-06T06:11:51Z
AUTH-001233,TXN-000559,approved,,2026-06-26T22:37:07Z
AUTH-001234,TXN-000751,approved,,2027-06-24T11:00:34Z
AUTH-001235,TXN-000464,approved,,2026-06-27T17:36:28Z
AUTH-001236,TXN-000661,approved,,2026-06-26T06:12:42Z
AUTH-001237,TXN-000579,approved,,2026-07-03T03:50:11Z
AUTH-001238,TXN-000073,approved,,2026-06-28T20:48:55Z
AUTH-001239,TXN-001177,declined,expired_card,2027-05-03T18:05:43Z
AUTH-001240,TXN-001131,approved,,2026-06-18T09:49:49Z
AUTH-001241,TXN-001437,approved,,2026-07-02T00:25:36Z
AUTH-001242,TXN-000708,approved,,2026-06-26T00:20:30Z
AUTH-001243,TXN-001248,approved,,2026-07-02T21:19:55Z
AUTH-001244,TXN-000768,approved,,2026-06-19T21:49:53Z
AUTH-001245,TXN-000376,approved,,2026-06-27T18:19:59Z
AUTH-001246,TXN-001948,approved,,2026-06-28T17:44:20Z
AUTH-001247,TXN-000624,approved,,2026-06-13T15:36:32Z
AUTH-001248,TXN-000701,approved,,2026-06-14T18:12:26Z
AUTH-001249,TXN-001404,approved,,2026-06-10T03:31:03Z
AUTH-001250,TXN-001379,approved,,2026-07-03T14:19:57Z
AUTH-001251,TXN-000448,approved,,2026-07-26T10:42:59Z
AUTH-001252,TXN-000693,approved,,2026-07-01T21:00:38Z
AUTH-001253,TXN-000935,approved,,2026-06-26T01:10:37Z
AUTH-001254,TXN-000191,approved,,2026-06-10T21:46:15Z
AUTH-001255,TXN-001585,approved,,2026-06-23T14:59:56Z
AUTH-001256,TXN-000269,approved,,2026-06-26T22:59:02Z
AUTH-001257,TXN-000882,approved,,2026-06-24T17:01:07Z
AUTH-001258,TXN-000179,approved,,2026-06-16T06:21:20Z
AUTH-001259,TXN-000634,approved,,2026-06-30T19:20:15Z
AUTH-001260,TXN-000021,approved,,2026-06-30T21:40:03Z
AUTH-001261,TXN-001147,approved,,2026-06-22T17:26:13Z
AUTH-001262,TXN-000754,approved,,2026-06-17T15:07:29Z
AUTH-001263,TXN-000385,approved,,2026-06-13T00:16:13Z
AUTH-001264,TXN-001537,approved,,2026-06-28T16:03:47Z
AUTH-001265,TXN-000852,approved,,2026-07-01T16:24:06Z
AUTH-001266,TXN-000148,approved,,2026-06-13T04:12:37Z
AUTH-001267,TXN-001796,approved,,2026-06-27T12:33:50Z
AUTH-001268,TXN-001101,approved,,2026-06-07T09:20:51Z
AUTH-001269,TXN-000014,approved,,2026-06-12T13:33:39Z
AUTH-001270,TXN-000471,approved,,2026-06-13T21:42:07Z
AUTH-001271,TXN-001004,approved,,2026-06-14T16:49:58Z
AUTH-001272,TXN-999999,approved,,2026-07-02T07:32:47Z
AUTH-001273,TXN-000602,approved,,2026-06-22T06:46:10Z
AUTH-001274,TXN-001276,approved,,2026-06-30T06:00:55Z
AUTH-001275,TXN-000643,approved,,2026-06-20T03:26:48Z
AUTH-001276,TXN-000139,approved,,2026-06-21T13:39:55Z
AUTH-001277,TXN-001027,approved,,2026-06-24T22:40:11Z
AUTH-001278,TXN-000972,approved,,2026-06-19T17:28:52Z
AUTH-001279,TXN-000721,approved,,2026-07-01T17:40:03Z
AUTH-001280,TXN-001004,approved,,2026-06-14T16:49:58Z
AUTH-001281,TXN-001654,approved,,2026-06-26T09:59:16Z
AUTH-001282,TXN-001238,approved,,2026-06-12T10:25:13Z
AUTH-001283,TXN-000236,approved,,2026-06-09T15:54:37Z
AUTH-001284,TXN-000240,approved,,2026-06-22T13:57:49Z
AUTH-001285,TXN-000327,approved,,2027-06-06T23:06:35Z
AUTH-001286,TXN-999999,approved,,2026-06-10T12:12:46Z
AUTH-001287,TXN-001989,approved,,2026-06-29T02:59:13Z
AUTH-001288,TXN-000622,approved,,2026-06-11T03:50:22Z
AUTH-001289,TXN-001511,approved,,2026-06-15T09:16:54Z
AUTH-001290,TXN-000875,approved,,2026-10-10T15:29:42Z
AUTH-001291,TXN-000440,approved,,2026-06-10T05:43:13Z
AUTH-001292,TXN-000898,approved,,2026-06-27T15:40:24Z
AUTH-001293,TXN-000771,approved,,2026-06-20T22:59:59Z
AUTH-001294,TXN-999999,approved,,2026-06-06T01:58:40Z
AUTH-001295,TXN-001231,approved,,2026-07-20T06:07:03Z
AUTH-001296,TXN-001354,approved,,2026-06-08T11:41:43Z
AUTH-001297,TXN-000268,approved,,2026-06-29T21:21:55Z
AUTH-001298,TXN-001991,approved,,2026-06-08T20:03:54Z
AUTH-001299,TXN-999999,approved,,2026-06-28T11:52:01Z
AUTH-001300,TXN-001708,approved,,2026-07-05T23:46:05Z
AUTH-001301,TXN-001671,approved,,2026-06-27T04:51:53Z
AUTH-001302,TXN-000313,approved,,2026-06-19T19:04:12Z
AUTH-001303,TXN-001908,approved,,2026-06-28T16:12:31Z
AUTH-001304,TXN-000403,approved,,2026-06-18T15:44:21Z
AUTH-001305,TXN-000364,approved,,2026-07-01T04:14:37Z
AUTH-001306,TXN-000118,approved,,2026-06-24T04:41:13Z
AUTH-001307,TXN-001368,declined,insufficient_funds,2026-06-26T06:38:40Z
AUTH-001308,TXN-000192,approved,,2026-06-13T01:36:27Z
AUTH-001309,TXN-001168,approved,,2026-06-16T14:42:06Z
AUTH-001310,TXN-000499,approved,,2026-06-15T10:44:44Z
AUTH-001311,TXN-001620,approved,,2026-06-05T06:22:59Z
AUTH-001312,TXN-001935,approved,,2026-06-23T04:31:06Z
AUTH-001313,TXN-001653,approved,,2026-06-13T06:14:23Z
AUTH-001314,TXN-000324,approved,,2026-07-15T17:25:28Z
AUTH-001315,TXN-001935,approved,,2026-06-23T04:31:06Z
AUTH-001316,TXN-000916,declined,insufficient_funds,2026-06-28T10:09:30Z
AUTH-001317,TXN-001454,declined,suspected_fraud,2026-06-20T20:33:08Z
AUTH-001318,TXN-001069,approved,,2026-06-18T09:30:21Z
AUTH-001319,TXN-001029,approved,,2026-06-25T09:57:21Z
AUTH-001320,TXN-000979,approved,,2026-06-14T07:39:48Z
AUTH-001321,TXN-001968,declined,expired_card,2026-06-10T16:58:58Z
AUTH-001322,TXN-000681,approved,,2026-07-01T08:56:38Z
AUTH-001323,TXN-001544,approved,,2027-05-08T04:49:09Z
AUTH-001324,TXN-001004,approved,,2026-06-14T16:49:58Z
AUTH-001325,TXN-001150,approved,,2027-06-27T15:18:46Z
AUTH-001326,TXN-000640,approved,,2026-06-25T23:37:21Z
AUTH-001327,TXN-000770,approved,,2026-06-25T04:15:17Z
AUTH-001328,TXN-001048,approved,,2026-07-05T18:10:07Z
AUTH-001329,TXN-001804,approved,,2026-06-25T20:55:15Z
AUTH-001330,TXN-001570,approved,,2026-06-22T21:44:04Z
AUTH-001331,TXN-001104,approved,,2026-07-02T08:48:01Z
AUTH-001332,TXN-001294,approved,,2026-06-18T07:10:55Z
AUTH-001333,TXN-001464,approved,,2026-06-29T05:47:19Z
AUTH-001334,TXN-000861,approved,,2026-07-01T02:40:40Z
AUTH-001335,TXN-001302,approved,,2026-06-18T21:25:58Z
AUTH-001336,TXN-000162,approved,,2026-06-12T08:31:08Z
AUTH-001337,TXN-001921,approved,,2026-06-17T18:11:14Z
AUTH-001338,TXN-001940,declined,suspected_fraud,2026-06-30T02:16:56Z
AUTH-001339,TXN-001000,approved,,2026-06-24T12:29:22Z
AUTH-001340,TXN-000598,declined,do_not_honour,2026-06-24T13:33:07Z
AUTH-001341,TXN-001458,approved,,2026-06-20T22:18:17Z
AUTH-001342,TXN-001212,approved,,2026-07-05T02:44:22Z
AUTH-001343,TXN-001906,declined,incorrect_pin,2026-06-25T16:23:15Z
AUTH-001344,TXN-001948,approved,,2026-06-28T17:44:20Z
AUTH-001345,TXN-001115,approved,,2026-06-11T03:55:43Z
AUTH-001346,TXN-001670,approved,,2026-06-26T09:50:28Z
AUTH-001347,TXN-000200,approved,,2026-06-11T17:36:36Z
AUTH-001348,TXN-001948,approved,,2026-07-07T11:39:35Z
AUTH-001349,TXN-000624,approved,,2026-06-13T15:36:32Z
AUTH-001350,TXN-000603,approved,,2026-06-10T04:59:55Z
AUTH-001351,TXN-000854,declined,insufficient_funds,2026-06-23T07:21:31Z
AUTH-001352,TXN-000574,approved,,2026-06-14T19:16:31Z
AUTH-001353,TXN-001894,approved,,2026-06-22T10:03:19Z
AUTH-001354,TXN-001525,declined,insufficient_funds,2026-06-22T00:17:03Z
AUTH-001355,TXN-000941,approved,,2026-06-18T03:26:36Z
AUTH-001356,TXN-001229,approved,,2026-06-29T03:23:33Z
AUTH-001357,TXN-000033,approved,,2026-06-12T18:59:57Z
AUTH-001358,TXN-001750,approved,,2026-06-28T18:43:37Z
AUTH-001359,TXN-000515,approved,,2026-06-06T11:31:51Z
AUTH-001360,TXN-000151,declined,insufficient_funds,2026-06-26T19:43:45Z
AUTH-001361,TXN-001713,approved,,2026-06-13T02:37:49Z
AUTH-001362,TXN-000425,approved,,2026-06-14T07:53:27Z
AUTH-001363,TXN-000235,approved,,2026-06-07T15:09:49Z
AUTH-001364,TXN-000330,approved,,2026-06-16T20:17:47Z
AUTH-001365,TXN-000638,approved,,2026-06-29T00:58:19Z
AUTH-001366,TXN-000582,approved,,2026-06-27T01:05:03Z
AUTH-001367,TXN-001557,approved,,2026-07-14T10:14:05Z
AUTH-001368,TXN-000254,approved,,2026-06-14T22:30:47Z
AUTH-001369,TXN-000213,declined,insufficient_funds,2026-08-03T22:41:27Z
AUTH-001370,TXN-001827,approved,,2026-06-28T17:10:55Z
AUTH-001371,TXN-001730,approved,,2026-07-07T20:49:15Z
AUTH-001372,TXN-001871,approved,,2026-06-09T05:18:21Z
AUTH-001373,TXN-000067,approved,,2026-06-25T20:57:04Z
AUTH-001374,TXN-000829,declined,insufficient_funds,2026-07-03T02:41:04Z
AUTH-001375,TXN-000415,approved,,2026-06-06T10:42:29Z
AUTH-001376,TXN-000785,approved,,2026-06-17T11:11:01Z
AUTH-001377,TXN-000528,declined,insufficient_funds,2026-07-02T21:27:16Z
AUTH-001378,TXN-000316,approved,,2026-07-04T21:20:23Z
AUTH-001379,TXN-001536,approved,,2026-07-04T15:56:17Z
AUTH-001380,TXN-000946,approved,,2026-06-13T06:50:10Z
AUTH-001381,TXN-000280,approved,,2026-07-03T20:57:33Z
AUTH-001382,TXN-001135,approved,,2026-06-17T13:42:49Z
AUTH-001383,TXN-000632,approved,,2026-06-24T20:10:51Z
AUTH-001384,TXN-000001,approved,,2026-06-18T14:14:37Z
AUTH-001385,TXN-000924,declined,insufficient_funds,2026-06-19T05:30:23Z
AUTH-001386,TXN-000157,approved,,2026-10-19T19:02:18Z
AUTH-001387,TXN-001481,approved,,2026-06-26T00:50:11Z
AUTH-001388,TXN-000188,approved,,2026-06-22T11:26:05Z
AUTH-001389,TXN-001780,approved,,2026-06-21T03:21:56Z
AUTH-001390,TXN-001879,approved,,2026-06-27T16:37:35Z
AUTH-001391,TXN-000222,approved,,2026-06-26T18:18:47Z
AUTH-001392,TXN-000649,approved,,2026-06-13T22:46:23Z
AUTH-001393,TXN-001231,approved,,2026-07-20T06:07:03Z
AUTH-001394,TXN-001455,approved,,2027-06-26T17:55:00Z
AUTH-001395,TXN-001586,approved,,2026-06-20T01:28:47Z
AUTH-001396,TXN-001355,declined,suspected_fraud,2026-06-10T05:03:13Z
AUTH-001397,TXN-001864,approved,,2026-06-07T22:52:23Z
AUTH-001398,TXN-000821,declined,incorrect_pin,2026-06-16T22:35:06Z
AUTH-001399,TXN-001275,approved,,2026-06-10T07:39:23Z
AUTH-001400,TXN-001495,approved,,2026-06-09T01:48:50Z
AUTH-001401,TXN-001876,approved,,2026-06-17T15:17:28Z
AUTH-001402,TXN-999999,approved,,2026-06-12T04:48:11Z
AUTH-001403,TXN-001213,approved,,2026-06-30T22:15:14Z
AUTH-001404,TXN-001294,approved,,2026-06-18T07:10:55Z
AUTH-001405,TXN-001085,approved,,2026-06-19T13:30:18Z
AUTH-001406,TXN-999999,approved,,2026-06-24T05:09:12Z
AUTH-001407,TXN-001296,approved,,2026-06-29T22:44:54Z
AUTH-001408,TXN-001812,approved,,2026-06-20T04:19:07Z
AUTH-001409,TXN-001352,approved,,2026-06-19T14:32:45Z
AUTH-001410,TXN-000726,approved,,2026-08-02T21:08:13Z
AUTH-001411,TXN-000496,approved,,2026-07-26T21:35:09Z
AUTH-001412,TXN-999999,declined,insufficient_funds,2026-06-15T04:13:25Z
AUTH-001413,TXN-000570,approved,,2026-06-24T18:39:46Z
AUTH-001414,TXN-000647,approved,,2026-12-30T23:41:53Z
AUTH-001415,TXN-001243,approved,,2026-06-29T00:38:41Z
AUTH-001416,TXN-001627,approved,,2026-07-26T01:59:03Z
AUTH-001417,TXN-000432,approved,,2026-06-21T09:47:22Z
AUTH-001418,TXN-001433,approved,,2026-06-17T09:36:20Z
AUTH-001419,TXN-000718,approved,,2026-06-21T14:48:45Z
AUTH-001420,TXN-001141,approved,,2026-07-03T04:56:38Z
AUTH-001421,TXN-001039,approved,,2026-06-21T19:56:04Z
AUTH-001422,TXN-001080,declined,suspected_fraud,2026-06-20T11:31:27Z
AUTH-001423,TXN-001280,approved,,2026-06-26T22:58:06Z
AUTH-001424,TXN-000943,approved,,2026-06-14T11:34:00Z
AUTH-001425,TXN-001974,approved,,2026-06-18T01:25:23Z
AUTH-001426,TXN-001243,approved,,2026-06-29T00:38:41Z
AUTH-001427,TXN-001199,approved,,2026-06-13T18:39:26Z
AUTH-001428,TXN-000447,approved,,2026-06-25T20:47:51Z
AUTH-001429,TXN-001514,approved,,2026-06-25T08:58:54Z
AUTH-001430,TXN-001876,approved,,2026-06-17T15:17:28Z
AUTH-001431,TXN-000957,approved,,2026-06-09T12:28:58Z
AUTH-001432,TXN-000277,approved,,2026-06-07T14:17:54Z
AUTH-001433,TXN-000790,approved,,2026-06-11T17:48:17Z
AUTH-001434,TXN-001393,approved,,2026-06-24T10:39:44Z
AUTH-001435,TXN-001077,declined,expired_card,2026-06-09T08:01:50Z
AUTH-001436,TXN-001666,approved,,2026-07-21T06:39:34Z
AUTH-001437,TXN-001559,approved,,2026-06-06T14:26:27Z
AUTH-001438,TXN-001034,approved,,2026-09-18T17:42:06Z
AUTH-001439,TXN-000893,approved,,2026-06-21T10:00:19Z
AUTH-001440,TXN-001267,approved,,2026-06-30T13:46:30Z
AUTH-001441,TXN-001851,declined,suspected_fraud,2026-07-31T15:35:44Z
AUTH-001442,TXN-001018,declined,insufficient_funds,2026-07-04T11:14:46Z
AUTH-001443,TXN-001577,approved,,2026-06-07T11:04:20Z
AUTH-001444,TXN-000278,approved,,2026-06-28T00:06:05Z
AUTH-001445,TXN-000110,approved,,2026-06-07T17:41:51Z
AUTH-001446,TXN-000479,approved,,2027-02-26T06:35:10Z
AUTH-001447,TXN-000630,approved,,2026-06-17T16:31:00Z
AUTH-001448,TXN-000612,approved,,2026-06-18T03:47:09Z
AUTH-001449,TXN-000142,approved,,2026-06-15T05:04:34Z
AUTH-001450,TXN-000650,approved,,2026-06-30T10:06:21Z
AUTH-001451,TXN-001254,approved,,2026-07-01T23:41:51Z
AUTH-001452,TXN-000872,approved,,2026-06-05T08:09:21Z
AUTH-001453,TXN-000504,declined,expired_card,2026-06-22T21:30:42Z
AUTH-001454,TXN-999999,approved,,2026-06-09T15:23:07Z
AUTH-001455,TXN-001251,approved,,2026-06-09T10:54:59Z
AUTH-001456,TXN-000570,approved,,2026-06-24T18:39:46Z
AUTH-001457,TXN-001695,approved,,2026-06-07T19:30:40Z
AUTH-001458,TXN-001099,approved,,2026-06-11T04:10:27Z
AUTH-001459,TXN-001249,approved,,2026-06-07T23:04:45Z
AUTH-001460,TXN-001659,declined,expired_card,2026-06-21T20:48:32Z
AUTH-001461,TXN-000661,approved,,2026-06-26T06:12:42Z
AUTH-001462,TXN-000190,approved,,2026-07-05T07:54:50Z
AUTH-001463,TXN-000138,approved,,2026-06-13T15:25:47Z
AUTH-001464,TXN-001415,approved,,2026-06-08T21:03:40Z
AUTH-001465,TXN-001416,approved,,2026-06-05T19:33:48Z
AUTH-001466,TXN-001077,approved,,2026-06-09T08:01:50Z
AUTH-001467,TXN-000771,approved,,2026-06-20T22:59:59Z
AUTH-001468,TXN-001462,declined,incorrect_pin,2026-06-07T04:33:41Z
AUTH-001469,TXN-001703,approved,,2026-06-15T20:31:53Z
AUTH-001470,TXN-000543,approved,,2026-07-01T20:00:54Z
AUTH-001471,TXN-000895,approved,,2026-06-26T22:40:14Z
AUTH-001472,TXN-000125,approved,,2026-07-03T08:56:05Z
AUTH-001473,TXN-001619,approved,,2026-06-23T01:47:38Z
AUTH-001474,TXN-999999,approved,,2026-07-01T02:09:45Z
AUTH-001475,TXN-000368,approved,,2026-06-23T19:09:35Z
AUTH-001476,TXN-000117,approved,,2026-06-14T08:36:29Z
AUTH-001477,TXN-000150,declined,do_not_honour,2026-06-26T22:35:43Z
AUTH-001478,TXN-999999,approved,,2026-06-15T01:01:44Z
AUTH-001479,TXN-000580,approved,,2026-06-28T23:25:20Z
AUTH-001480,TXN-999999,approved,,2026-06-12T17:57:09Z
AUTH-001481,TXN-000032,approved,,2026-06-14T00:38:13Z
AUTH-001482,TXN-001512,approved,,2026-07-05T17:13:50Z
AUTH-001483,TXN-001863,approved,,2026-07-12T00:42:20Z
AUTH-001484,TXN-000827,declined,incorrect_pin,2026-07-05T15:19:32Z
AUTH-001485,TXN-001879,approved,,2026-06-27T16:37:35Z
AUTH-001486,TXN-001911,approved,,2026-06-27T06:49:11Z
AUTH-001487,TXN-999999,approved,,2026-07-05T07:32:12Z
AUTH-001488,TXN-001272,approved,,2026-06-14T21:00:03Z
AUTH-001489,TXN-001045,approved,,2026-07-02T12:59:18Z
AUTH-001490,TXN-001247,approved,,2026-06-07T23:43:39Z
AUTH-001491,TXN-000960,approved,,2026-07-30T07:00:11Z
AUTH-001492,TXN-001780,approved,,2026-06-21T03:21:56Z
AUTH-001493,TXN-001585,approved,,2026-06-23T14:59:56Z
AUTH-001494,TXN-000426,approved,,2026-06-26T11:49:58Z
AUTH-001495,TXN-001358,approved,,2026-06-10T08:13:11Z
AUTH-001496,TXN-000610,approved,,2027-03-16T01:19:14Z
AUTH-001497,TXN-001523,approved,,2026-06-11T11:10:34Z
AUTH-001498,TXN-000778,approved,,2026-06-13T15:27:37Z
AUTH-001499,TXN-001805,approved,,2026-06-18T18:56:19Z
AUTH-001500,TXN-001477,approved,,2026-06-25T20:19:16Z
AUTH-001501,TXN-001145,approved,,2026-06-09T15:11:39Z
AUTH-001502,TXN-001494,approved,,2026-06-07T20:24:17Z
AUTH-001503,TXN-001179,approved,,2026-06-30T11:13:07Z
AUTH-001504,TXN-001593,approved,,2026-06-24T18:22:12Z
AUTH-001505,TXN-001445,approved,,2026-06-26T14:04:29Z
AUTH-001506,TXN-000885,approved,,2026-06-15T08:58:17Z
AUTH-001507,TXN-001457,declined,do_not_honour,2026-06-30T18:28:00Z
AUTH-001508,TXN-000730,approved,,2027-04-16T09:25:26Z
AUTH-001509,TXN-999999,approved,,2026-06-16T22:35:06Z
AUTH-001510,TXN-000212,approved,,2026-06-13T20:31:57Z
AUTH-001511,TXN-000543,approved,,2026-07-01T20:00:54Z
AUTH-001512,TXN-001679,declined,suspected_fraud,2026-06-11T11:08:34Z
AUTH-001513,TXN-000548,approved,,2026-11-20T00:52:58Z
AUTH-001514,TXN-000066,approved,,2026-06-06T22:07:26Z
AUTH-001515,TXN-001118,declined,insufficient_funds,2026-06-12T12:14:55Z
AUTH-001516,TXN-000761,approved,,2026-06-05T16:35:20Z
AUTH-001517,TXN-000400,approved,,2026-06-21T18:13:27Z
AUTH-001518,TXN-001156,approved,,2026-06-29T19:47:59Z
AUTH-001519,TXN-000887,approved,,2026-06-25T17:44:02Z
AUTH-001520,TXN-001422,approved,,2026-06-10T07:10:25Z
AUTH-001521,TXN-000054,approved,,2026-06-19T09:00:59Z
AUTH-001522,TXN-001562,approved,,2026-06-14T11:30:38Z
AUTH-001523,TXN-001020,approved,,2026-06-09T10:12:42Z
AUTH-001524,TXN-000918,approved,,2026-06-21T19:04:37Z
AUTH-001525,TXN-000332,approved,,2026-06-22T15:16:26Z
AUTH-001526,TXN-000743,approved,,2026-06-19T05:22:57Z
AUTH-001527,TXN-000753,approved,,2026-06-29T22:13:18Z
AUTH-001528,TXN-001822,approved,,2026-06-24T14:28:05Z
AUTH-001529,TXN-001123,approved,,2026-06-22T16:04:09Z
AUTH-001530,TXN-001257,approved,,2026-07-09T08:23:19Z
AUTH-001531,TXN-001787,approved,,2026-06-19T06:37:41Z
AUTH-001532,TXN-000781,declined,do_not_honour,2027-03-30T11:43:23Z
AUTH-001533,TXN-001201,approved,,2026-06-18T18:44:43Z
AUTH-001534,TXN-001000,approved,,2026-06-24T12:29:22Z
AUTH-001535,TXN-000452,declined,insufficient_funds,2026-06-21T02:17:26Z
AUTH-001536,TXN-001868,approved,,2026-06-17T02:56:01Z
AUTH-001537,TXN-000826,approved,,2026-06-22T04:01:30Z
AUTH-001538,TXN-001530,approved,,2026-06-07T01:18:17Z
AUTH-001539,TXN-001019,approved,,2026-06-29T17:15:28Z
AUTH-001540,TXN-000252,approved,,2026-06-14T15:53:02Z
AUTH-001541,TXN-000398,approved,,2026-06-14T14:04:26Z
AUTH-001542,TXN-001522,approved,,2026-06-18T04:28:04Z
AUTH-001543,TXN-000552,declined,suspected_fraud,2026-06-06T21:32:09Z
AUTH-001544,TXN-001304,approved,,2026-07-25T06:00:48Z
AUTH-001545,TXN-001023,approved,,2026-06-29T23:21:07Z
AUTH-001546,TXN-001893,approved,,2026-07-03T09:35:53Z
AUTH-001547,TXN-001181,declined,incorrect_pin,2026-06-09T22:53:47Z
AUTH-001548,TXN-001608,approved,,2026-06-14T05:54:45Z
AUTH-001549,TXN-001734,approved,,2026-06-19T18:37:59Z
AUTH-001550,TXN-999999,approved,,2026-07-07T15:20:59Z
AUTH-001551,TXN-000261,approved,,2026-06-08T13:13:00Z
AUTH-001552,TXN-001110,approved,,2026-06-30T16:25:14Z
AUTH-001553,TXN-000951,approved,,2026-06-06T15:33:45Z
AUTH-001554,TXN-001821,approved,,2026-06-12T16:56:00Z
AUTH-001555,TXN-999999,approved,,2026-07-03T23:11:52Z
AUTH-001556,TXN-000646,approved,,2026-06-18T10:29:47Z
AUTH-001557,TXN-001373,approved,,2026-06-30T06:57:57Z
AUTH-001558,TXN-001333,approved,,2026-07-12T07:55:47Z
AUTH-001559,TXN-001152,approved,,2026-06-08T11:59:41Z
AUTH-001560,TXN-001678,approved,,2026-06-05T17:06:11Z
AUTH-001561,TXN-000773,approved,,2026-06-17T03:59:42Z
AUTH-001562,TXN-000156,approved,,2027-03-07T07:23:05Z
AUTH-001563,TXN-001278,approved,,2026-06-24T04:42:04Z
AUTH-001564,TXN-000747,approved,,2026-06-13T17:32:38Z
AUTH-001565,TXN-001093,declined,incorrect_pin,2026-06-15T06:38:26Z
AUTH-001566,TXN-001471,approved,,2026-06-30T17:26:23Z
AUTH-001567,TXN-001536,approved,,2026-07-04T15:56:17Z
AUTH-001568,TXN-001114,approved,,2026-07-03T18:59:13Z
AUTH-001569,TXN-000509,approved,,2026-06-21T05:26:46Z
AUTH-001570,TXN-000568,declined,incorrect_pin,2026-07-04T10:48:18Z
AUTH-001571,TXN-000192,approved,,2026-06-13T01:36:27Z
AUTH-001572,TXN-001138,approved,,2026-06-12T14:40:29Z
AUTH-001573,TXN-001653,approved,,2026-06-13T06:14:23Z
AUTH-001574,TXN-001312,approved,,2026-06-08T23:31:27Z
AUTH-001575,TXN-000432,approved,,2026-06-21T09:47:22Z
AUTH-001576,TXN-000670,approved,,2026-06-19T14:48:53Z
AUTH-001577,TXN-001188,approved,,2026-06-07T02:18:18Z
AUTH-001578,TXN-001357,approved,,2026-06-10T08:02:24Z
AUTH-001579,TXN-000818,approved,,2026-06-16T06:56:18Z
AUTH-001580,TXN-001913,approved,,2026-06-30T01:48:49Z
AUTH-001581,TXN-001704,approved,,2026-07-01T05:23:05Z
AUTH-001582,TXN-001239,approved,,2026-06-21T03:32:15Z
AUTH-001583,TXN-001010,approved,,2026-07-01T10:12:42Z
AUTH-001584,TXN-001466,approved,,2026-06-06T00:13:20Z
AUTH-001585,TXN-001929,approved,,2026-06-14T14:36:44Z
AUTH-001586,TXN-000140,approved,,2026-08-03T03:10:40Z
AUTH-001587,TXN-000778,approved,,2026-06-13T15:27:37Z
AUTH-001588,TXN-001044,approved,,2026-06-23T18:05:56Z
AUTH-001589,TXN-001022,approved,,2026-06-05T02:01:28Z
AUTH-001590,TXN-001417,approved,,2026-07-19T02:26:43Z
AUTH-001591,TXN-000065,approved,,2026-07-01T17:55:59Z
AUTH-001592,TXN-999999,approved,,2026-07-09T02:03:04Z
AUTH-001593,TXN-001532,approved,,2026-06-11T16:38:05Z
AUTH-001594,TXN-001050,approved,,2026-09-18T03:25:14Z
AUTH-001595,TXN-000522,approved,,2026-07-04T13:43:13Z
AUTH-001596,TXN-000730,approved,,2027-04-16T09:25:26Z
AUTH-001597,TXN-001522,approved,,2026-06-18T04:28:04Z
AUTH-001598,TXN-000009,approved,,2026-07-01T23:20:34Z
AUTH-001599,TXN-000153,approved,,2026-06-21T21:19:25Z
AUTH-001600,TXN-000714,approved,,2026-06-28T20:03:23Z
AUTH-001601,TXN-001345,approved,,2026-06-23T13:19:56Z
AUTH-001602,TXN-000159,approved,,2026-06-10T16:05:41Z
AUTH-001603,TXN-000612,approved,,2026-06-18T03:47:09Z
AUTH-001604,TXN-000172,declined,expired_card,2026-06-24T11:15:33Z
AUTH-001605,TXN-001595,declined,incorrect_pin,2026-07-02T14:57:18Z
AUTH-001606,TXN-000319,approved,,2026-06-26T10:15:55Z
