transaction_id,account_id,card_id,merchant_id,channel,amount,currency,txn_ts,status
TXN-000702,ACC-0057,CARD-0239,MCH-0137,mobile,265.24,AUD,2026-07-02T10:55:44Z,settled
TXN-000703,ACC-0185,CARD-0179,MCH-0083,atm,-352.76,AUD,2026-07-03T00:20:28Z,settled
TXN-000704,ACC-0176,CARD-0257,MCH-0183,pos,219.26,AUD,2026-07-01T13:18:36Z,authorized
TXN-000705,ACC-0027,CARD-0229,MCH-0064,mobile,282.70,AUD,2026-07-03T01:52:04Z,settled
TXN-000706,ACC-0043,CARD-0203,MCH-0093,pos,305.16,AUD,2026-06-11T21:31:48Z,settled
TXN-000707,ACC-0081,CARD-0076,MCH-0194,mobile,226.23,AUD,2026-07-01T07:51:19Z,settled
TXN-000708,ACC-0202,CARD-0068,MCH-0011,mobile,497.72,AUD,2026-06-26T00:20:30Z,settled
TXN-000537,ACC-0132,CARD-0027,MCH-0106,atm,365.06,AUD,2026-06-20T19:13:44Z,settled
TXN-000709,ACC-0081,CARD-0123,MCH-0127,pos,269.09,AUD,2026-06-24T18:15:31Z,settled
TXN-000710,ACC-0062,CARD-0267,MCH-0197,pos,407.65,AUD,2026-06-26T07:21:50Z,settled
TXN-000711,ACC-0219,CARD-0118,,online,-252.29,USD,2026-06-21T10:46:53Z,declined
TXN-000712,ACC-0013,CARD-0074,MCH-0191,pos,25.43,AUD,2026-06-13T11:03:55Z,settled
TXN-000713,ACC-0036,CARD-0109,MCH-0080,pos,19.12,AUD,2026-06-11T18:55:05Z,settled
TXN-000714,ACC-0115,CARD-0074,MCH-0099,pos,265.06,AUD,2026-06-28T20:03:23Z,settled
TXN-000715,ACC-0146,CARD-0211,MCH-0135,online,370.20,AUD,2027-07-06T01:43:55Z,settled
TXN-000716,ACC-9999,CARD-9999,MCH-0020,online,58.17,AUD,2026-06-19T23:11:18Z,settled
TXN-000717,ACC-0094,CARD-0219,,pos,96.06,AUD,2026-06-22T21:30:08Z,settled
TXN-000718,ACC-0121,CARD-0139,MCH-0106,mobile,-374.89,AUD,2026-06-21T14:48:45Z,settled
TXN-000719,ACC-0173,CARD-0152,MCH-0136,mobile,412.73,AUD,2026-07-03T04:59:24Z,settled
TXN-000720,ACC-0182,CARD-0156,MCH-0199,mobile,-477.21,AUD,2026-06-24T05:32:06Z,settled
TXN-000721,ACC-0074,CARD-0194,MCH-0115,pos,488.31,NZD,2026-07-01T17:40:03Z,settled
TXN-000722,ACC-0197,CARD-0051,MCH-0034,atm,485.70,AUD,2026-06-22T19:14:20Z,settled
TXN-000723,ACC-0173,CARD-0156,MCH-0142,mobile,93.06,AUD,2027-05-29T17:32:28Z,settled
TXN-000724,ACC-0062,CARD-0102,MCH-0128,pos,-69.82,AUD,2026-06-29T05:07:39Z,settled
TXN-000725,ACC-0083,CARD-0092,MCH-0045,mobile,-81.98,SGD,2026-06-18T19:33:42Z,declined
TXN-000726,ACC-9999,CARD-9999,MCH-0197,online,128.02,AUD,2026-08-02T21:08:13Z,settled
TXN-000727,ACC-0201,CARD-0222,MCH-0098,atm,189.98,AUD,2026-07-02T10:27:11Z,settled
TXN-000728,ACC-0081,CARD-0067,MCH-0172,mobile,218.74,USD,2026-06-18T08:23:29Z,declined
TXN-000729,ACC-0048,CARD-0105,MCH-0013,pos,442.17,AUD,2026-10-26T06:11:00Z,settled
TXN-000730,ACC-0094,CARD-0127,MCH-0139,pos,398.55,AUD,2027-04-16T09:25:26Z,settled
TXN-000731,ACC-0169,CARD-0109,,online,399.42,AUD,2026-06-26T15:00:52Z,settled
TXN-000732,ACC-0151,CARD-0158,MCH-0014,mobile,484.99,AUD,2026-06-20T14:54:24Z,settled
TXN-000733,ACC-0176,CARD-0180,MCH-0150,online,90.24,AUD,2026-06-20T11:31:53Z,settled
TXN-000734,ACC-0039,CARD-0268,MCH-0122,online,410.01,AUD,2026-06-06T18:18:00Z,declined
TXN-000735,ACC-9999,CARD-9999,MCH-0005,online,3.10,AUD,2026-06-18T06:16:23Z,settled
TXN-000736,ACC-0102,CARD-0089,MCH-0168,mobile,431.61,AUD,2026-07-04T05:26:40Z,authorized
TXN-000558,ACC-0162,CARD-0148,MCH-0199,mobile,272.89,AUD,2026-06-15T09:57:44Z,settled
TXN-000737,ACC-9999,CARD-9999,MCH-0173,atm,198.09,AUD,2026-06-05T14:31:07Z,authorized
TXN-000738,ACC-0197,CARD-0004,MCH-0053,online,6.30,AUD,2026-06-12T13:31:11Z,refunded
TXN-000739,ACC-0057,CARD-0044,MCH-0080,atm,28.55,AUD,2026-06-23T13:20:00Z,settled
TXN-000740,ACC-0142,CARD-0175,MCH-0161,mobile,71.64,AUD,2026-06-25T15:28:39Z,declined
TXN-000741,ACC-0173,CARD-0264,MCH-0116,pos,304.11,AUD,2026-06-22T15:14:54Z,settled
TXN-000742,ACC-0078,CARD-0252,MCH-0103,mobile,168.03,AUD,2026-06-20T11:35:47Z,settled
TXN-000743,ACC-0072,CARD-0102,MCH-0134,online,298.78,AUD,2026-06-19T05:22:57Z,authorized
TXN-000744,ACC-0074,CARD-0239,MCH-0146,online,217.95,AUD,2026-06-26T06:13:53Z,settled
TXN-000745,ACC-0102,CARD-0146,MCH-0115,online,237.55,AUD,2026-06-07T10:42:44Z,reversed
TXN-000746,ACC-0183,CARD-0153,MCH-0080,pos,466.84,AUD,2026-06-29T03:30:36Z,settled
TXN-000747,ACC-0207,CARD-0083,MCH-0182,pos,167.38,USD,2026-06-13T17:32:38Z,settled
TXN-000748,ACC-0100,CARD-0267,MCH-0154,atm,447.71,AUD,2026-06-13T20:23:19Z,settled
TXN-000749,ACC-0099,CARD-0006,MCH-0019,online,139.50,AUD,2026-06-28T01:10:06Z,settled
TXN-000607,ACC-0009,CARD-0104,MCH-0101,pos,365.18,AUD,2026-06-28T19:09:09Z,settled
TXN-000750,ACC-0190,CARD-0192,MCH-0009,pos,233.09,AUD,2026-06-26T13:34:43Z,settled
TXN-000751,ACC-0213,CARD-0129,MCH-0143,online,368.88,AUD,2027-06-24T11:00:34Z,settled
TXN-000698,ACC-0130,CARD-0061,MCH-0105,online,224.51,AUD,2026-06-24T03:49:24Z,settled
TXN-000752,ACC-0036,CARD-0213,MCH-0106,online,425.49,AUD,2026-07-05T21:41:54Z,reversed
TXN-000753,ACC-0017,CARD-0150,MCH-0024,pos,473.08,AUD,2026-06-29T22:13:18Z,settled
TXN-000754,ACC-0152,CARD-0140,MCH-0016,pos,268.02,AUD,2026-06-17T15:07:29Z,settled
TXN-000755,ACC-0054,CARD-0057,MCH-0169,atm,366.13,AUD,2026-06-14T21:40:46Z,settled
TXN-000756,ACC-0202,CARD-0193,MCH-0195,atm,113.98,AUD,2026-06-09T01:29:34Z,settled
TXN-000757,ACC-0126,CARD-0253,MCH-0049,online,337.53,AUD,2026-06-08T05:30:44Z,settled
TXN-000758,ACC-0173,CARD-0268,MCH-0022,online,174.35,SGD,2026-06-20T07:43:00Z,settled
TXN-000759,ACC-0132,CARD-0189,MCH-0104,mobile,387.33,AUD,2026-06-27T10:59:22Z,settled
TXN-000760,ACC-0002,CARD-0014,MCH-0141,atm,451.94,AUD,2026-06-11T14:08:17Z,settled
TXN-000761,ACC-0181,CARD-0034,MCH-0083,pos,97.80,AUD,2026-06-05T16:35:20Z,settled
TXN-000762,ACC-0208,CARD-0244,MCH-0070,atm,177.39,AUD,2026-06-11T01:01:31Z,settled
TXN-000763,ACC-0164,CARD-0048,MCH-0090,mobile,259.59,AUD,2026-06-25T06:30:27Z,authorized
TXN-000764,ACC-0187,CARD-0089,MCH-0175,atm,352.64,AUD,2026-06-09T11:37:58Z,settled
TXN-000765,ACC-0010,CARD-0251,MCH-0040,online,70.31,GBP,2026-06-19T20:57:38Z,settled
TXN-000766,ACC-0217,CARD-0266,MCH-0102,mobile,-352.80,AUD,2026-06-19T06:07:34Z,settled
TXN-000767,ACC-0157,CARD-0091,MCH-0071,pos,83.39,USD,2026-06-29T02:10:05Z,settled
TXN-000768,ACC-9999,CARD-9999,MCH-0020,pos,195.35,AUD,2026-06-19T21:49:53Z,authorized
TXN-000769,ACC-0106,CARD-0030,MCH-0088,pos,369.98,AUD,2026-06-19T15:22:31Z,settled
TXN-000770,ACC-0130,CARD-0212,MCH-0093,online,444.08,AUD,2026-06-25T04:15:17Z,authorized
TXN-000771,ACC-0107,CARD-0109,MCH-0063,online,-118.41,AUD,2026-06-20T22:59:59Z,settled
TXN-000772,ACC-0218,CARD-0253,MCH-0159,pos,308.89,AUD,2026-07-05T03:51:02Z,settled
TXN-000773,ACC-0009,CARD-0259,MCH-0098,mobile,218.72,AUD,2026-06-17T03:59:42Z,settled
TXN-000774,ACC-0065,CARD-0019,MCH-0179,pos,111.13,AUD,2026-06-22T12:33:39Z,refunded
TXN-000775,ACC-0156,CARD-0096,,mobile,190.62,AUD,2026-07-02T06:18:01Z,settled
TXN-000776,ACC-0199,CARD-0131,MCH-0184,mobile,223.61,AUD,2026-06-23T03:46:05Z,declined
TXN-000777,ACC-0141,CARD-0138,MCH-0068,mobile,189.64,AUD,2026-06-18T19:25:57Z,settled
TXN-000778,ACC-0091,CARD-0158,MCH-0162,online,390.98,AUD,2026-06-13T15:27:37Z,settled
TXN-000779,ACC-0119,CARD-0180,MCH-0030,atm,-255.10,AUD,2026-06-17T19:29:29Z,reversed
TXN-000780,ACC-0078,CARD-0254,MCH-0147,atm,451.32,AUD,2026-06-17T17:05:50Z,authorized
TXN-000781,ACC-0155,CARD-0029,MCH-0088,pos,-348.02,AUD,2027-03-30T11:43:23Z,settled
TXN-000782,ACC-0195,CARD-0123,MCH-0097,mobile,141.29,USD,2026-06-28T21:33:01Z,settled
TXN-000783,ACC-0045,CARD-0256,MCH-0116,mobile,254.34,AUD,2026-06-17T02:20:02Z,settled
TXN-000784,ACC-0110,CARD-0243,MCH-0106,online,284.49,AUD,2026-06-28T15:21:37Z,settled
TXN-000785,ACC-0146,CARD-0169,MCH-0067,pos,498.39,AUD,2026-06-17T11:11:01Z,authorized
TXN-000786,ACC-0133,CARD-0100,MCH-0081,pos,120.28,AUD,2026-06-26T01:29:45Z,settled
TXN-000787,ACC-9999,CARD-9999,,mobile,320.57,AUD,2026-06-28T12:45:17Z,settled
TXN-000788,ACC-0086,CARD-0149,MCH-0169,online,133.69,AUD,2027-07-05T15:02:04Z,settled
TXN-000789,ACC-0091,CARD-0264,MCH-0089,mobile,472.35,AUD,2026-07-02T05:53:41Z,settled
TXN-000790,ACC-0087,CARD-0113,MCH-0172,mobile,191.20,SGD,2026-06-11T17:48:17Z,settled
TXN-000791,ACC-0122,CARD-0233,MCH-0089,atm,334.70,AUD,2026-06-14T13:35:55Z,declined
TXN-000792,ACC-0028,CARD-0206,MCH-0178,mobile,318.33,AUD,2026-06-30T02:02:02Z,settled
TXN-000793,ACC-0035,CARD-0085,MCH-0040,pos,228.94,AUD,2026-06-08T13:05:33Z,authorized
TXN-000794,ACC-0123,CARD-0067,MCH-0179,online,309.79,AUD,2026-06-16T05:27:43Z,settled
TXN-000795,ACC-0042,CARD-0009,MCH-0130,atm,-242.73,AUD,2027-06-18T21:32:48Z,declined
TXN-000796,ACC-0141,CARD-0093,MCH-0116,atm,411.42,AUD,2026-07-03T07:54:25Z,settled
TXN-000797,ACC-0064,CARD-0147,MCH-0152,mobile,298.46,AUD,2026-06-26T12:54:18Z,settled
TXN-000798,ACC-0015,CARD-0196,MCH-0130,online,127.17,USD,2026-06-15T01:01:44Z,settled
TXN-000799,ACC-0213,CARD-0065,MCH-0044,pos,280.77,NZD,2026-06-26T15:49:09Z,settled
TXN-000800,ACC-0065,CARD-0026,MCH-0143,pos,154.66,AUD,2026-06-15T05:32:21Z,authorized
TXN-000801,ACC-0213,CARD-0017,MCH-0180,atm,364.98,AUD,2026-06-15T15:47:27Z,settled
TXN-000802,ACC-0194,CARD-0239,MCH-0194,mobile,107.61,AUD,2026-06-05T01:48:16Z,authorized
TXN-000803,ACC-0153,CARD-0087,MCH-0128,mobile,277.91,AUD,2026-06-18T20:04:21Z,settled
TXN-000804,ACC-0065,CARD-0228,MCH-0171,online,489.44,AUD,2027-01-17T07:28:12Z,settled
TXN-000805,ACC-0028,CARD-0044,MCH-0162,mobile,189.08,AUD,2026-07-04T18:12:28Z,settled
TXN-000806,ACC-0079,CARD-0004,MCH-0058,mobile,462.13,AUD,2026-06-16T11:22:18Z,settled
TXN-000807,ACC-0202,CARD-0026,MCH-0029,mobile,323.61,AUD,2026-07-01T20:17:06Z,settled
TXN-000808,ACC-0102,CARD-0149,MCH-0003,pos,339.95,AUD,2026-06-17T12:15:42Z,settled
TXN-000809,ACC-0138,CARD-0182,MCH-0168,mobile,128.38,AUD,2026-06-10T08:42:24Z,settled
TXN-000626,ACC-0023,CARD-0081,MCH-0106,mobile,220.94,AUD,2026-06-08T15:04:03Z,settled
TXN-000810,ACC-0136,CARD-0210,MCH-0167,atm,49.73,AUD,2026-07-05T21:03:12Z,settled
TXN-000811,ACC-0167,CARD-0142,MCH-0107,mobile,247.09,USD,2026-07-03T05:02:56Z,settled
TXN-000812,ACC-0160,CARD-0067,MCH-0140,pos,442.93,AUD,2026-06-19T07:35:33Z,settled
TXN-000813,ACC-9999,CARD-9999,MCH-0022,mobile,173.90,AUD,2026-06-15T13:01:37Z,settled
TXN-000814,ACC-0211,CARD-0164,MCH-0103,pos,113.31,AUD,2026-07-01T12:32:33Z,settled
TXN-000815,ACC-0111,CARD-0229,MCH-0054,mobile,-104.05,AUD,2026-06-21T03:31:59Z,declined
TXN-000816,ACC-0075,CARD-0084,MCH-0071,pos,335.39,AUD,2026-06-30T17:46:56Z,settled
TXN-000817,ACC-0056,CARD-0135,MCH-0085,atm,111.55,AUD,2026-06-22T08:44:04Z,settled
TXN-000818,ACC-0223,CARD-0171,MCH-0152,pos,158.97,AUD,2026-06-16T06:56:18Z,settled
TXN-000819,ACC-0088,CARD-0138,MCH-0048,atm,348.46,AUD,2026-06-19T22:15:32Z,settled
TXN-000820,ACC-0032,CARD-0228,MCH-0163,atm,239.90,AUD,2026-07-04T07:30:24Z,settled
TXN-000821,ACC-0042,CARD-0189,,online,148.04,AUD,2026-06-16T22:35:06Z,declined
TXN-000694,ACC-0171,CARD-0144,MCH-0169,pos,51.03,USD,2026-06-17T10:56:34Z,settled
TXN-000822,ACC-9999,CARD-9999,MCH-0084,atm,147.15,SGD,2026-06-23T01:09:08Z,settled
TXN-000823,ACC-0090,CARD-0161,MCH-0112,mobile,229.18,AUD,2026-06-22T16:55:21Z,settled
TXN-000824,ACC-0218,CARD-0012,MCH-0070,atm,195.52,AUD,2026-06-06T12:50:29Z,settled
TXN-000825,ACC-0046,CARD-0154,MCH-0011,online,244.72,AUD,2026-06-08T09:58:54Z,settled
TXN-000826,ACC-0049,CARD-0004,MCH-0142,online,-471.51,AUD,2026-06-22T04:01:30Z,settled
TXN-000827,ACC-0172,CARD-0088,MCH-0133,pos,330.01,AUD,2026-07-05T15:19:32Z,settled
TXN-000828,ACC-0099,CARD-0259,MCH-0130,pos,383.29,AUD,2026-06-12T22:56:52Z,declined
TXN-000829,ACC-0033,CARD-0267,MCH-0042,pos,457.69,AUD,2026-07-03T02:41:04Z,settled
TXN-000830,ACC-0160,CARD-0248,MCH-0052,atm,-90.00,AUD,2026-06-05T10:26:57Z,settled
TXN-000831,ACC-0038,CARD-0046,MCH-0124,online,431.69,AUD,2026-06-06T17:54:38Z,settled
TXN-000832,ACC-0033,CARD-0069,MCH-0153,mobile,344.69,AUD,2026-06-06T01:26:15Z,settled
TXN-000833,ACC-0182,CARD-0256,MCH-0101,pos,285.14,AUD,2026-06-24T18:12:07Z,settled
TXN-000834,ACC-0214,CARD-0174,MCH-0064,mobile,198.80,AUD,2026-06-30T10:26:36Z,settled
TXN-000835,ACC-0157,CARD-0095,,mobile,180.89,GBP,2026-06-17T00:08:17Z,settled
TXN-000836,ACC-0197,CARD-0221,,atm,458.85,AUD,2026-06-23T03:33:41Z,settled
TXN-000837,ACC-9999,CARD-9999,MCH-0187,mobile,367.08,AUD,2026-06-09T07:07:40Z,settled
TXN-000838,ACC-0007,CARD-0123,MCH-0186,mobile,203.74,AUD,2026-12-28T06:57:12Z,settled
TXN-000839,ACC-0028,CARD-0213,MCH-0147,atm,392.94,AUD,2026-06-17T15:52:55Z,declined
TXN-000840,ACC-0011,CARD-0026,MCH-0033,mobile,211.96,AUD,2026-06-30T00:07:00Z,settled
TXN-000841,ACC-0085,CARD-0222,MCH-0055,pos,267.99,USD,2026-06-16T20:44:57Z,settled
TXN-000842,ACC-0110,CARD-0151,MCH-0078,online,399.72,USD,2026-06-11T09:54:23Z,settled
TXN-000843,ACC-0174,CARD-0266,MCH-0124,mobile,266.06,AUD,2026-06-30T03:33:23Z,reversed
TXN-000844,ACC-0211,CARD-0213,MCH-0033,pos,148.56,AUD,2026-07-02T12:07:08Z,declined
TXN-000845,ACC-0152,CARD-0238,MCH-0003,online,125.85,AUD,2027-05-12T20:12:43Z,authorized
TXN-000846,ACC-0027,CARD-0033,MCH-0062,mobile,378.24,AUD,2027-01-27T15:38:29Z,settled
TXN-000847,ACC-0112,CARD-0261,MCH-0065,online,53.90,AUD,2026-06-16T17:58:43Z,settled
TXN-000848,ACC-0153,CARD-0244,MCH-0053,atm,173.16,USD,2026-06-12T23:18:35Z,settled
TXN-000849,ACC-0082,CARD-0202,MCH-0174,atm,-239.77,USD,2026-06-07T03:38:54Z,settled
TXN-000850,ACC-0090,CARD-0061,MCH-0098,pos,249.26,AUD,2026-07-05T07:51:47Z,settled
TXN-000851,ACC-0196,CARD-0140,MCH-0013,online,448.04,AUD,2026-06-30T09:28:28Z,settled
TXN-000852,ACC-0148,CARD-0032,MCH-0129,mobile,148.07,AUD,2026-07-01T16:24:06Z,declined
TXN-000853,ACC-0176,CARD-0040,MCH-0072,pos,234.14,AUD,2026-06-25T03:44:41Z,settled
TXN-000854,ACC-0077,CARD-0047,MCH-0083,mobile,23.89,AUD,2026-06-23T07:21:31Z,settled
TXN-000855,ACC-0045,CARD-0203,MCH-0059,online,366.65,NZD,2026-06-12T07:11:33Z,settled
TXN-000654,ACC-0162,CARD-0072,MCH-0144,online,257.60,AUD,2026-06-08T22:50:07Z,settled
TXN-000856,ACC-0119,CARD-0261,MCH-0012,atm,155.25,AUD,2026-06-07T06:16:30Z,authorized
TXN-000857,ACC-0062,CARD-0206,MCH-0110,pos,84.76,AUD,2026-06-07T10:32:23Z,settled
TXN-000858,ACC-0222,CARD-0238,MCH-0178,mobile,67.68,NZD,2026-06-09T22:45:44Z,settled
TXN-000859,ACC-0216,CARD-0257,,pos,59.10,NZD,2026-06-26T17:01:22Z,settled
TXN-000860,ACC-0161,CARD-0067,MCH-0159,online,137.04,AUD,2026-07-03T10:27:04Z,authorized
TXN-000861,ACC-0155,CARD-0067,,atm,493.37,AUD,2026-07-01T02:40:40Z,settled
TXN-000862,ACC-0011,CARD-0060,MCH-0042,online,155.30,NZD,2027-01-26T08:46:41Z,authorized
TXN-000863,ACC-0044,CARD-0136,MCH-0045,atm,145.90,AUD,2026-06-29T04:58:15Z,declined
TXN-000864,ACC-0212,CARD-0090,MCH-0119,online,345.14,AUD,2026-07-05T00:35:13Z,settled
TXN-000865,ACC-0176,CARD-0005,MCH-0188,mobile,136.22,AUD,2026-06-27T00:00:16Z,settled
TXN-000866,ACC-0015,CARD-0202,MCH-0191,online,317.02,AUD,2026-07-01T04:58:14Z,settled
TXN-000867,ACC-0133,CARD-0084,MCH-0137,online,203.50,AUD,2026-06-17T19:41:53Z,settled
TXN-000799,ACC-0213,CARD-0065,MCH-0044,pos,280.77,NZD,2026-06-26T15:49:09Z,settled
TXN-000868,ACC-0008,CARD-0198,MCH-0072,mobile,483.49,AUD,2026-06-25T23:45:04Z,settled
TXN-000869,ACC-0131,CARD-0151,MCH-0116,pos,438.08,AUD,2026-06-14T01:10:25Z,settled
TXN-000870,ACC-0061,CARD-0007,MCH-0105,mobile,316.52,AUD,2026-06-25T13:40:21Z,settled
TXN-000871,ACC-0186,CARD-0195,MCH-0078,atm,59.57,AUD,2026-06-28T12:41:29Z,settled
TXN-000872,ACC-0051,CARD-0164,MCH-0092,online,423.16,AUD,2026-06-05T08:09:21Z,settled
TXN-000873,ACC-9999,CARD-9999,MCH-0156,online,-239.63,SGD,2026-06-16T09:37:10Z,settled
TXN-000874,ACC-0112,CARD-0257,MCH-0023,pos,169.82,AUD,2026-06-27T08:49:17Z,settled
TXN-000875,ACC-0122,CARD-0140,MCH-0006,mobile,295.81,AUD,2026-10-10T15:29:42Z,settled
TXN-000876,ACC-0112,CARD-0161,MCH-0122,online,464.84,USD,2026-06-16T22:38:19Z,reversed
TXN-000877,ACC-0002,CARD-0093,MCH-0033,mobile,117.50,AUD,2026-06-20T02:43:07Z,settled
TXN-000878,ACC-0125,CARD-0046,MCH-0022,online,209.36,SGD,2026-06-30T20:01:53Z,settled
TXN-000879,ACC-0091,CARD-0174,MCH-0076,pos,387.35,AUD,2026-06-20T16:46:29Z,declined
TXN-000880,ACC-0217,CARD-0186,MCH-0005,mobile,367.04,AUD,2026-06-20T18:50:28Z,settled
TXN-000881,ACC-0130,CARD-0248,MCH-0146,mobile,371.72,AUD,2026-06-16T10:40:47Z,settled
TXN-000882,ACC-0186,CARD-0115,MCH-0132,mobile,-326.17,USD,2026-06-24T17:01:07Z,settled
TXN-000883,ACC-0224,CARD-0136,MCH-0117,online,-361.36,AUD,2026-06-24T14:36:34Z,settled
TXN-000884,ACC-0212,CARD-0247,MCH-0088,online,178.01,AUD,2026-07-01T00:12:41Z,settled
TXN-000885,ACC-0093,CARD-0039,MCH-0183,atm,302.84,AUD,2026-06-15T08:58:17Z,settled
TXN-000886,ACC-0191,CARD-0052,,mobile,466.22,AUD,2026-06-17T23:46:21Z,settled
TXN-000887,ACC-0138,CARD-0185,MCH-0178,mobile,497.61,AUD,2026-06-25T17:44:02Z,settled
TXN-000888,ACC-0018,CARD-0233,MCH-0166,atm,182.69,AUD,2026-06-22T12:26:18Z,settled
TXN-000889,ACC-0133,CARD-0148,MCH-0091,online,144.02,AUD,2026-06-28T02:11:38Z,authorized
TXN-000890,ACC-0119,CARD-0206,MCH-0099,online,124.10,AUD,2026-06-21T07:11:33Z,settled
TXN-000891,ACC-0032,CARD-0196,MCH-0150,mobile,177.64,AUD,2026-07-02T12:05:20Z,settled
TXN-000741,ACC-0173,CARD-0264,MCH-0116,pos,304.11,AUD,2026-06-22T15:14:54Z,settled
TXN-000892,ACC-0211,CARD-0066,MCH-0152,pos,376.80,AUD,2026-06-23T22:54:07Z,authorized
TXN-000893,ACC-0143,CARD-0260,MCH-0010,online,465.31,GBP,2026-06-21T10:00:19Z,settled
TXN-000894,ACC-0104,CARD-0056,MCH-0094,pos,290.22,AUD,2026-06-17T16:26:08Z,settled
TXN-000895,ACC-0051,CARD-0142,MCH-0018,pos,105.69,AUD,2026-06-26T22:40:14Z,declined
TXN-000896,ACC-0001,CARD-0224,MCH-0138,mobile,331.68,AUD,2026-06-25T22:25:01Z,declined
TXN-000897,ACC-0169,CARD-0011,,online,-175.20,AUD,2026-06-27T04:47:01Z,settled
TXN-000898,ACC-0171,CARD-0094,MCH-0134,online,378.03,AUD,2026-06-27T15:40:24Z,settled
TXN-000899,ACC-0037,CARD-0029,MCH-0013,pos,196.10,USD,2026-06-15T17:07:46Z,settled
TXN-000840,ACC-0011,CARD-0026,MCH-0033,mobile,211.96,AUD,2026-06-30T00:07:00Z,settled
TXN-000900,ACC-9999,CARD-9999,MCH-0106,atm,239.13,AUD,2026-07-02T21:04:26Z,settled
TXN-000901,ACC-0132,CARD-0110,MCH-0066,mobile,384.00,AUD,2026-06-29T06:57:28Z,settled
TXN-000655,ACC-0014,CARD-0242,MCH-0159,mobile,363.71,AUD,2026-07-04T08:22:44Z,settled
TXN-000902,ACC-0220,CARD-0131,MCH-0190,atm,62.14,GBP,2026-06-13T15:42:56Z,settled
TXN-000903,ACC-0148,CARD-0106,MCH-0199,atm,460.71,AUD,2026-06-08T07:56:09Z,authorized
TXN-000904,ACC-0075,CARD-0070,MCH-0197,atm,365.89,AUD,2026-06-20T00:06:51Z,settled
TXN-000905,ACC-0151,CARD-0074,MCH-0021,online,370.32,SGD,2026-06-08T13:31:52Z,settled
TXN-000906,ACC-0094,CARD-0104,MCH-0175,online,225.73,AUD,2026-06-13T05:21:21Z,settled
TXN-000907,ACC-0001,CARD-0155,MCH-0126,atm,334.70,AUD,2026-06-17T19:21:53Z,declined
TXN-000782,ACC-0195,CARD-0123,MCH-0097,mobile,141.29,USD,2026-06-28T21:33:01Z,settled
TXN-000908,ACC-0134,CARD-0234,MCH-0063,online,-259.49,AUD,2026-06-16T16:28:06Z,settled
TXN-000909,ACC-0122,CARD-0043,MCH-0055,pos,307.84,AUD,2026-10-26T08:54:05Z,declined
TXN-000910,ACC-0173,CARD-0268,MCH-0133,online,-133.64,AUD,2026-07-04T02:44:05Z,settled
TXN-000911,ACC-0200,CARD-0113,MCH-0198,pos,234.77,AUD,2026-11-26T18:48:43Z,authorized
TXN-000912,ACC-0215,CARD-0085,MCH-0010,online,-35.32,AUD,2026-07-04T06:59:45Z,settled
TXN-000913,ACC-0054,CARD-0123,MCH-0170,online,211.92,AUD,2027-06-04T04:40:06Z,declined
TXN-000898,ACC-0171,CARD-0094,MCH-0134,online,378.03,AUD,2026-06-27T15:40:24Z,settled
TXN-000914,ACC-0216,CARD-0187,MCH-0176,mobile,19.81,AUD,2026-06-25T14:02:12Z,settled
TXN-000915,ACC-0122,CARD-0210,,mobile,41.59,AUD,2026-06-22T14:45:00Z,settled
TXN-000881,ACC-0130,CARD-0248,MCH-0146,mobile,371.72,AUD,2026-06-16T10:40:47Z,settled
TXN-000916,ACC-0136,CARD-0147,MCH-0138,atm,37.84,AUD,2026-06-28T10:09:30Z,settled
TXN-000917,ACC-0201,CARD-0051,MCH-0014,atm,346.62,AUD,2026-06-06T12:18:49Z,settled
TXN-000759,ACC-0132,CARD-0189,MCH-0104,mobile,387.33,AUD,2026-06-27T10:59:22Z,settled
TXN-000918,ACC-9999,CARD-9999,MCH-0134,pos,183.03,AUD,2026-06-21T19:04:37Z,settled
TXN-000919,ACC-0083,CARD-0209,MCH-0175,online,427.83,AUD,2026-07-03T16:07:20Z,settled
TXN-000920,ACC-0050,CARD-0090,MCH-0086,mobile,229.26,AUD,2026-06-20T05:01:16Z,settled
TXN-000921,ACC-0186,CARD-0046,MCH-0087,mobile,300.51,AUD,2026-06-29T15:31:00Z,settled
TXN-000922,ACC-0112,CARD-0008,MCH-0014,online,193.68,AUD,2026-06-18T12:11:44Z,authorized
TXN-000923,ACC-0067,CARD-0233,MCH-0014,pos,361.91,AUD,2026-07-02T05:04:31Z,settled
TXN-000924,ACC-0188,CARD-0120,MCH-0086,atm,241.03,AUD,2026-06-19T05:30:23Z,settled
TXN-000702,ACC-0057,CARD-0239,MCH-0137,mobile,265.24,AUD,2026-07-02T10:55:44Z,settled
TXN-000925,ACC-0032,CARD-0232,MCH-0118,atm,403.91,AUD,2026-06-08T04:34:02Z,authorized
TXN-000926,ACC-0048,CARD-0014,MCH-0123,online,233.51,AUD,2026-06-11T22:14:05Z,settled
TXN-000927,ACC-0055,CARD-0265,MCH-0117,mobile,-205.22,AUD,2026-06-05T15:55:22Z,declined
TXN-000928,ACC-0146,CARD-0133,MCH-0037,pos,166.05,AUD,2026-07-02T02:40:51Z,settled
TXN-000929,ACC-0130,CARD-0159,MCH-0114,online,269.76,AUD,2026-06-17T12:31:15Z,settled
TXN-000930,ACC-0114,CARD-0025,MCH-0181,atm,111.80,AUD,2026-07-07T10:27:19Z,authorized
